Project Name: testB_BC, N: 5
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8719062209129333,testB_v0_ALTmodif_a1.30_b-23.00_g1.00.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8670274615287781,testB_v0_ALTmodif_a1.30_b-23.00_g1.00.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8146234750747681,testB_v2_ALTmodif_a1.15_b-34.00_g1.00.jpg
3,car,0.6834793090820312,0.6834793090820312,0.7150923013687134,testB_v3_ALTmodif_a1.70_b-39.00_g1.00.jpg
4,car,0.6769974827766418,0.6769974827766418,0.7092785835266113,testB_v4_ALTmodif_a2.65_b42.00_g1.00.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.683761477470398,testB_v3_ALTmodif_a1.70_b-39.00_g1.00.jpg
6,car,0.6387391090393066,0.7586119174957275,0.7160636782646179,testB_v2_ALTmodif_a1.15_b-34.00_g1.00.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6155256032943726,testB_v4_ALTmodif_a2.65_b42.00_g1.00.jpg
8,Unknown,0,0.5358414053916931,0.5306493639945984,testB_v0_ALTmodif_a1.30_b-23.00_g1.00.jpg
9,car,,0.5450094938278198,,N/A
10,car,,,0.6730514764785767,testB_v4_ALTmodif_a2.65_b42.00_g1.00.jpg
11,person,,,0.577244222164154,testB_v4_ALTmodif_a2.65_b42.00_g1.00.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7491598501801491,
New Detections,,,1,2,
Number of Detections,,9,10,11,


Project Name: testB_BC, N: 10
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8698464632034302,testB_v10.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8637915253639221,testB_v8_ALTmodif_a1.45_b27.00_g1.00.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8135566115379333,testB_v10.jpg
3,car,0.6834793090820312,0.6834793090820312,0.7034931778907776,testB_v0_ALTmodif_a1.40_b42.00_g1.00.jpg
4,car,0.6769974827766418,0.6769974827766418,0.6961739659309387,testB_v9_ALTmodif_a1.35_b52.00_g1.00.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.6915260553359985,testB_v3_ALTmodif_a2.70_b-30.00_g1.00.jpg
6,car,0.6387391090393066,0.7586119174957275,0.63623046875,testB_v10.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6178268194198608,testB_v1_ALTmodif_a2.00_b23.00_g1.00.jpg
8,Unknown,0,0.5358414053916931,0.5039731860160828,testB_v3_ALTmodif_a2.70_b-30.00_g1.00.jpg
9,car,,0.5450094938278198,,N/A
10,person,,,0.5557053089141846,testB_v4_ALTmodif_a2.15_b39.00_g1.00.jpg
11,car,,,0.5518859624862671,testB_v3_ALTmodif_a2.70_b-30.00_g1.00.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7365556359291077,
New Detections,,,1,2,
Number of Detections,,9,10,11,


Project Name: testB_BC, N: 15
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8829777240753174,testB_v0_ALTmodif_a0.95_b50.00_g1.00.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8701490759849548,testB_v11_ALTmodif_a1.50_b-31.00_g1.00.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8248112797737122,testB_v14_ALTmodif_a1.05_b-45.00_g1.00.jpg
3,car,0.6834793090820312,0.6834793090820312,0.717370867729187,testB_v10_ALTmodif_a1.85_b-27.00_g1.00.jpg
4,car,0.6769974827766418,0.6769974827766418,0.7117282152175903,testB_v2_ALTmodif_a1.65_b42.00_g1.00.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.7049914598464966,testB_v14_ALTmodif_a1.05_b-45.00_g1.00.jpg
6,car,0.6387391090393066,0.7586119174957275,0.7127551436424255,testB_v14_ALTmodif_a1.05_b-45.00_g1.00.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6193206906318665,testB_v13_ALTmodif_a2.60_b36.00_g1.00.jpg
8,Unknown,0,0.5358414053916931,0.5400676131248474,testB_v10_ALTmodif_a1.85_b-27.00_g1.00.jpg
9,car,,0.5450094938278198,,N/A
10,car,,,0.6578420400619507,testB_v13_ALTmodif_a2.60_b36.00_g1.00.jpg
11,person,,,0.5749749541282654,testB_v12_ALTmodif_a2.55_b25.00_g1.00.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7555130571126938,
New Detections,,,1,2,
Number of Detections,,9,10,11,


Project Name: testB_BC, N: 20
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8749123215675354,testB_v5_ALTmodif_a1.25_b-12.00_g1.00.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8674697875976562,testB_v14_ALTmodif_a1.40_b-2.00_g1.00.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8406955599784851,testB_v16_ALTmodif_a1.20_b-60.00_g1.00.jpg
3,car,0.6834793090820312,0.6834793090820312,0.7150028347969055,testB_v14_ALTmodif_a1.40_b-2.00_g1.00.jpg
4,car,0.6769974827766418,0.6769974827766418,0.699085533618927,testB_v19_ALTmodif_a0.85_b50.00_g1.00.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.6905947327613831,testB_v0_ALTmodif_a0.95_b-21.00_g1.00.jpg
6,car,0.6387391090393066,0.7586119174957275,0.647575855255127,testB_v17_ALTmodif_a0.95_b-23.00_g1.00.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6249880194664001,testB_v4_ALTmodif_a2.00_b50.00_g1.00.jpg
8,Unknown,0,0.5358414053916931,0.5535401701927185,testB_v10_ALTmodif_a2.05_b-29.00_g1.00.jpg
9,car,,0.5450094938278198,,N/A
10,car,,,0.5606600642204285,testB_v11_ALTmodif_a1.50_b-44.00_g1.00.jpg
11,person,,,0.5491491556167603,testB_v6_ALTmodif_a2.40_b-46.00_g1.00.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7450405806303024,
New Detections,,,1,2,
Number of Detections,,9,10,11,


Project Name: testB_BC, N: 25
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.877349317073822,testB_v11_ALTmodif_a1.10_b21.00_g1.00.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8685517311096191,testB_v1_ALTmodif_a1.40_b-42.00_g1.00.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8219031095504761,testB_v16_ALTmodif_a1.25_b-47.00_g1.00.jpg
3,car,0.6834793090820312,0.6834793090820312,0.7190623879432678,testB_v1_ALTmodif_a1.40_b-42.00_g1.00.jpg
4,car,0.6769974827766418,0.6769974827766418,0.7301146388053894,testB_v2_ALTmodif_a1.60_b51.00_g1.00.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.6963437795639038,testB_v16_ALTmodif_a1.25_b-47.00_g1.00.jpg
6,car,0.6387391090393066,0.7586119174957275,0.6889936327934265,testB_v1_ALTmodif_a1.40_b-42.00_g1.00.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6296947598457336,testB_v24_ALTmodif_a1.60_b53.00_g1.00.jpg
8,Unknown,0,0.5358414053916931,0.535927951335907,testB_v22_ALTmodif_a1.40_b-19.00_g1.00.jpg
9,car,,0.5450094938278198,,N/A
10,car,,,0.6066882610321045,testB_v16_ALTmodif_a1.25_b-47.00_g1.00.jpg
11,person,,,0.5556762218475342,testB_v14_ALTmodif_a2.55_b30.00_g1.00.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7540016695857048,
New Detections,,,1,2,
Number of Detections,,9,10,11,


Project Name: testB_BC, N: 30
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8775443434715271,testB_v20_ALTmodif_a1.15_b16.00_g1.00.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8669353723526001,testB_v22_ALTmodif_a1.85_b-54.00_g1.00.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8235437273979187,testB_v10_ALTmodif_a0.95_b38.00_g1.00.jpg
3,car,0.6834793090820312,0.6834793090820312,0.7240592837333679,testB_v3_ALTmodif_a1.80_b-47.00_g1.00.jpg
4,car,0.6769974827766418,0.6769974827766418,0.7327483296394348,testB_v29_ALTmodif_a2.30_b55.00_g1.00.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.6985467672348022,testB_v22_ALTmodif_a1.85_b-54.00_g1.00.jpg
6,car,0.6387391090393066,0.7586119174957275,0.693162739276886,testB_v6_ALTmodif_a1.10_b-29.00_g1.00.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6281862258911133,testB_v19_ALTmodif_a1.90_b46.00_g1.00.jpg
8,Unknown,0,0.5358414053916931,0.5535401701927185,testB_v5_ALTmodif_a2.05_b-29.00_g1.00.jpg
9,car,,0.5450094938278198,,N/A
10,car,,,0.66607266664505,testB_v27_ALTmodif_a2.65_b53.00_g1.00.jpg
11,person,,,0.5889639258384705,testB_v0_ALTmodif_a2.65_b-55.00_g1.00.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7555908486247063,
New Detections,,,1,2,
Number of Detections,,9,10,11,


Project Name: testB_BC, N: 35
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8771288990974426,testB_v14_ALTmodif_a1.10_b24.00_g1.00.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8710800409317017,testB_v32_ALTmodif_a1.55_b-48.00_g1.00.jpg
2,car,0.8143801093101501,0.8143801093101501,0.8188751935958862,testB_v33_ALTmodif_a0.80_b46.00_g1.00.jpg
3,car,0.6834793090820312,0.6834793090820312,0.7246859669685364,testB_v30_ALTmodif_a1.80_b-58.00_g1.00.jpg
4,car,0.6769974827766418,0.6769974827766418,0.7317710518836975,testB_v22_ALTmodif_a2.35_b58.00_g1.00.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.6970457434654236,testB_v34_ALTmodif_a1.75_b-23.00_g1.00.jpg
6,car,0.6387391090393066,0.7586119174957275,0.6523764133453369,testB_v14_ALTmodif_a1.10_b24.00_g1.00.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6330742239952087,testB_v10_ALTmodif_a1.75_b44.00_g1.00.jpg
8,Unknown,0,0.5358414053916931,0.5458002090454102,testB_v6_ALTmodif_a2.05_b-26.00_g1.00.jpg
9,car,,0.5450094938278198,,N/A
10,car,,,0.6602357625961304,testB_v29_ALTmodif_a2.65_b56.00_g1.00.jpg
11,person,,,0.5908498764038086,testB_v3_ALTmodif_a2.65_b21.00_g1.00.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7507546916604042,
New Detections,,,1,2,
Number of Detections,,9,10,11,


Project Name: testB_BC, N: 40
Object_Index,Object_class,YOLOv8_Predict,YOLOv8_Predict_Aug,TTA_Filtered_NMS,image_version_name
0,car,0.8665784001350403,0.8665784001350403,0.8757107853889465,testB_v37_ALTmodif_a1.25_b-10.00_g1.00.jpg
1,car,0.8385376334190369,0.8555520176887512,0.8652674555778503,testB_v24_ALTmodif_a1.50_b-54.00_g1.00.jpg
2,car,0.8143801093101501,0.8143801093101501,0.826565146446228,testB_v8_ALTmodif_a0.80_b-39.00_g1.00.jpg
3,car,0.6834793090820312,0.6834793090820312,0.7145082354545593,testB_v27_ALTmodif_a1.55_b-32.00_g1.00.jpg
4,car,0.6769974827766418,0.6769974827766418,0.74137282371521,testB_v11_ALTmodif_a1.65_b59.00_g1.00.jpg
5,motorcycle,0.6704245209693909,0.6704245209693909,0.7082458734512329,testB_v25_ALTmodif_a0.75_b-14.00_g1.00.jpg
6,car,0.6387391090393066,0.7586119174957275,0.721390426158905,testB_v13_ALTmodif_a0.75_b-26.00_g1.00.jpg
7,car,0.5898460745811462,0.5898460745811462,0.6273688673973083,testB_v11_ALTmodif_a1.65_b59.00_g1.00.jpg
8,Unknown,0,0.5358414053916931,0.5469037890434265,testB_v15_ALTmodif_a1.95_b-16.00_g1.00.jpg
9,car,,0.5450094938278198,,N/A
10,car,,,0.6597514152526855,testB_v17_ALTmodif_a2.60_b34.00_g1.00.jpg
11,person,,,0.5829929709434509,testB_v7_ALTmodif_a2.65_b-56.00_g1.00.jpg
Mean Confidence,,0.722372829914093,0.7394837290048599,0.7600537016987801,
New Detections,,,1,2,
Number of Detections,,9,10,11,
